,date,temp_mean,HR_mean,nonext,cvd,resp,dow,pm10_mean.mean,holidays
375,09/01/2001,-16.94444444,65.5,121,58,15,Sunday,34.50874388,0
376,10/01/2001,-4.444444444,72.25,148,80,13,Monday,30.58618597,0
377,11/01/2001,-1.944444444,70.5,146,79,9,Tuesday,34.64478987,0
378,12/01/2001,-11.11111111,65.875,119,62,10,Wednesday,42.63377224,0
379,13/01/2001,-11.66666667,62.875,127,50,8,Thursday,37.55722358,0
380,14/01/2001,-2.222222222,62.5,118,55,14,Friday,19.40435561,0
381,15/01/2001,3.888888889,57.5,137,63,10,Saturday,28.52630854,0
382,16/01/2001,2.777777778,96,138,58,16,Sunday,17.45062185,0
383,17/01/2001,0.833333333,94.625,117,56,7,Monday,NA,0
384,18/01/2001,1.944444444,94.125,125,76,11,Tuesday,30.54213295,0
385,19/01/2001,1.111111111,81,126,67,14,Wednesday,13.43051196,0
386,20/01/2001,-1.944444444,74.625,100,55,10,Thursday,11.83329549,0
387,21/01/2001,-2.777777778,87.75,126,73,3,Friday,23.55872861,0
388,22/01/2001,-6.111111111,96.625,131,70,12,Saturday,15.29437041,0
389,23/01/2001,-4.166666667,81.25,115,61,9,Sunday,18.29127595,0
390,24/01/2001,-9.722222222,79.5,142,69,8,Monday,26.30049517,0
391,25/01/2001,-12.77777778,69.25,122,61,9,Tuesday,37.312897,0
392,26/01/2001,-13.88888889,76,124,65,9,Wednesday,43.26029114,0
393,27/01/2001,-5.833333333,72.75,112,54,7,Thursday,41.36168436,0
394,28/01/2001,1.944444444,77.375,126,62,11,Friday,29.13341817,0
395,29/01/2001,10.27777778,78.875,127,62,7,Saturday,15.15817387,0
396,30/01/2001,7.777777778,79.75,118,62,8,Sunday,34.11133334,0
397,31/01/2001,-2.222222222,88.75,119,57,8,Monday,5.189042126,0
398,01/02/2001,-5.277777778,71.625,111,55,8,Tuesday,15.14868265,0
399,02/02/2001,-4.444444444,85.125,120,64,10,Wednesday,31.45743122,0
400,03/02/2001,-8.611111111,75,135,76,9,Thursday,43.85374801,0
401,04/02/2001,-15.55555556,57.5,119,65,4,Friday,28.81028396,0
402,05/02/2001,-16.11111111,67.75,110,54,10,Saturday,30.81421843,0
403,06/02/2001,-8.611111111,63.5,123,65,12,Sunday,23.87558014,0
404,07/02/2001,-9.722222222,84,108,61,8,Monday,34.75721948,0
405,08/02/2001,-8.055555556,68.625,135,77,8,Tuesday,33.46840413,0
406,09/02/2001,-8.888888889,98,124,63,5,Wednesday,27.63574407,0
407,10/02/2001,-8.888888889,76,131,73,10,Thursday,19.74935063,0
408,11/02/2001,-12.77777778,72.25,139,72,10,Friday,35.65974787,0
409,12/02/2001,-13.88888889,69.5,113,58,13,Saturday,33.79983437,0
410,13/02/2001,-2.5,95.5,126,57,12,Sunday,NA,0
411,14/02/2001,-3.333333333,60.375,138,76,11,Monday,24.31084897,0
412,15/02/2001,-3.055555556,79.375,119,60,8,Tuesday,25.71333857,0
413,16/02/2001,-0.555555556,78.5,122,55,7,Wednesday,51.63888763,0
414,17/02/2001,-0.277777778,78.125,124,63,6,Thursday,53.58939319,0
415,18/02/2001,0,80.125,128,65,9,Friday,68.58719811,0
416,19/02/2001,-5.833333333,50.875,147,62,18,Saturday,28.62482187,0
417,20/02/2001,-8.611111111,70.625,125,64,8,Sunday,21.05512401,0
418,21/02/2001,4.444444444,68.125,156,77,11,Monday,14.54077055,0
419,22/02/2001,-2.777777778,60.75,123,60,12,Tuesday,35.52818777,0
420,23/02/2001,-5.555555556,52.875,119,59,11,Wednesday,56.73068402,0
421,24/02/2001,-6.388888889,53.5,131,65,9,Thursday,NA,0
422,25/02/2001,4.166666667,53.375,117,54,7,Friday,45.22444156,0
423,26/02/2001,0,76,145,61,14,Saturday,19.66534373,0
424,27/02/2001,1.388888889,71.875,126,65,7,Sunday,45.04513693,1
425,28/02/2001,4.166666667,64.125,112,47,8,Monday,20.0640111,1
426,01/03/2001,5,44.875,111,63,5,Tuesday,21.12231325,0
427,02/03/2001,1.944444444,76.5,117,61,9,Wednesday,24.17382316,0
428,03/03/2001,-2.777777778,66,118,55,9,Thursday,8.075982633,0
429,04/03/2001,-1.944444444,62.5,116,54,9,Friday,21.454663,0
430,05/03/2001,-0.555555556,54.125,144,71,15,Saturday,30.96723145,0
431,06/03/2001,2.222222222,66.25,132,62,7,Sunday,NA,0
432,07/03/2001,5.555555556,66.75,142,72,10,Monday,48.93252105,0
433,08/03/2001,9.166666667,83.125,154,67,17,Tuesday,NA,0
434,09/03/2001,1.111111111,71.125,142,77,13,Wednesday,NA,0
435,10/03/2001,3.333333333,50,110,56,7,Thursday,37.31161463,0
436,11/03/2001,8.055555556,46.25,126,64,8,Friday,26.91821157,0
437,12/03/2001,6.111111111,80.125,137,58,13,Saturday,13.81790276,0
438,13/03/2001,-3.055555556,75.875,130,60,13,Sunday,NA,0
439,14/03/2001,-4.444444444,77.25,132,62,11,Monday,17.8521591,0
440,15/03/2001,-4.722222222,68.125,112,57,6,Tuesday,27.81092202,0
441,16/03/2001,0.277777778,63.375,130,65,13,Wednesday,24.46275809,0
442,17/03/2001,1.111111111,67.625,138,72,13,Thursday,NA,0
443,18/03/2001,1.388888889,45.625,130,64,8,Friday,37.67831026,0
444,19/03/2001,0,73.75,109,53,11,Saturday,20.69155866,0
445,20/03/2001,-1.944444444,57.625,117,67,12,Sunday,-1.27805356,0
446,21/03/2001,-1.111111111,54.5,145,85,6,Monday,14.77914304,0
447,22/03/2001,8.055555556,37.75,124,63,15,Tuesday,54.30517842,0
448,23/03/2001,13.33333333,53.25,136,64,10,Wednesday,74.76391868,0
449,24/03/2001,13.61111111,65,113,55,5,Thursday,42.74332908,0
450,25/03/2001,11.66666667,54.25,132,76,7,Friday,15.73527456,0
451,26/03/2001,3.888888889,53.875,140,67,14,Saturday,49.80686689,0
452,27/03/2001,4.444444444,57.75,139,66,9,Sunday,45.79821256,0
453,28/03/2001,9.166666667,63.875,121,58,7,Monday,27.62196591,0
454,29/03/2001,7.5,90.875,139,63,15,Tuesday,19.84903485,0
455,30/03/2001,4.722222222,55.375,122,62,6,Wednesday,23.81551562,0
456,31/03/2001,5.555555556,60.25,113,58,10,Thursday,33.8183508,0
457,01/04/2001,5.555555556,73.5,121,61,7,Friday,20.83512193,0
458,02/04/2001,12.22222222,89.25,125,64,10,Saturday,30.96053448,0
459,03/04/2001,11.94444444,81.75,120,50,11,Sunday,16.37346763,0
460,04/04/2001,14.16666667,61.25,130,75,12,Monday,NA,0
461,05/04/2001,20.83333333,61,144,62,10,Tuesday,33.1187017,0
462,06/04/2001,10,50.375,111,55,8,Wednesday,9.318023387,0
463,07/04/2001,10,39,133,65,11,Thursday,23.26217499,0
464,08/04/2001,10.83333333,40.875,125,60,17,Friday,23.2512442,0
465,09/04/2001,11.38888889,49.625,126,53,11,Saturday,47.10527355,0
466,10/04/2001,6.111111111,73.5,121,62,9,Sunday,26.14174531,0
467,11/04/2001,7.777777778,38.625,118,58,14,Monday,22.11950451,0
468,12/04/2001,8.611111111,40.875,116,53,5,Tuesday,29.07690166,0
469,13/04/2001,11.66666667,46.875,87,39,5,Wednesday,NA,1
470,14/04/2001,6.111111111,61.875,122,61,6,Thursday,16.01522925,0
471,15/04/2001,5.277777778,55.125,116,62,11,Friday,19.58044856,1
472,16/04/2001,8.611111111,36.5,123,63,8,Saturday,34.01522926,0
473,17/04/2001,15,53.375,118,59,9,Sunday,66.93897508,0
474,18/04/2001,5.833333333,41.125,109,50,12,Monday,31.91430287,0
475,19/04/2001,4.722222222,29.5,117,45,20,Tuesday,42.82211599,0
476,20/04/2001,7.5,68.75,110,59,12,Wednesday,42.80936431,0
477,21/04/2001,2.777777778,55.75,150,85,16,Thursday,30.57538907,1
478,22/04/2001,7.5,48.875,122,60,8,Friday,41.79661263,0
479,23/04/2001,6.666666667,73,117,56,11,Saturday,34.85399518,0
480,24/04/2001,7.222222222,52.875,94,40,11,Sunday,24.90751924,0
481,25/04/2001,12.22222222,39.125,116,60,12,Monday,34.90702683,0
482,26/04/2001,9.166666667,80.625,121,55,11,Tuesday,9.90384957,0
483,27/04/2001,4.166666667,83.625,122,57,15,Wednesday,11.3973528,0
484,28/04/2001,9.166666667,52.625,109,56,13,Thursday,23.85061452,0
485,29/04/2001,9.444444444,38.125,123,57,13,Friday,38.87930579,0
486,30/04/2001,12.22222222,34.875,100,46,8,Saturday,23.95203751,0
487,01/05/2001,11.66666667,39.25,110,48,5,Sunday,23.95697643,1
488,02/05/2001,13.88888889,29.5,125,60,7,Monday,40.93784892,0
489,03/05/2001,13.61111111,55.125,127,68,11,Tuesday,39.85779462,0
490,04/05/2001,11.38888889,40.875,113,51,9,Wednesday,39.02542607,0
491,05/05/2001,12.5,40.5,115,60,7,Thursday,42.3879201,0
492,06/05/2001,16.38888889,46.5,115,58,11,Friday,51.1845188,0
493,07/05/2001,16.66666667,29.375,129,65,11,Saturday,74.17127416,0
494,08/05/2001,19.72222222,78,137,65,9,Sunday,356.1767544,0
495,09/05/2001,13.33333333,82.125,134,75,10,Monday,22.4781491,0
496,10/05/2001,13.88888889,72.125,124,57,9,Tuesday,27.27876782,0
497,11/05/2001,15.83333333,44.25,121,64,11,Wednesday,50.23732487,0
498,12/05/2001,19.44444444,50.75,107,47,10,Thursday,46.36080143,0
499,13/05/2001,14.44444444,52.25,112,57,7,Friday,21.35649363,0
500,14/05/2001,15.55555556,29,106,45,13,Saturday,51.48401041,0
501,15/05/2001,21.66666667,58,121,60,8,Sunday,56.27034143,0
502,16/05/2001,13.05555556,72.25,113,55,12,Monday,NA,0
503,17/05/2001,11.11111111,54.75,93,54,5,Tuesday,20.49409113,0
504,18/05/2001,12.77777778,61.875,108,61,3,Wednesday,26.53369337,0
505,19/05/2001,15.55555556,38.625,104,48,8,Thursday,34.54811717,0
506,20/05/2001,17.22222222,61.25,106,50,8,Friday,54.62840516,0
507,21/05/2001,18.05555556,53,121,55,12,Saturday,43.6426203,0
508,22/05/2001,18.88888889,67.375,108,50,4,Sunday,NA,0
509,23/05/2001,11.94444444,90.25,111,58,7,Monday,34.78393699,0
510,24/05/2001,11.66666667,46,109,57,4,Tuesday,17.8457695,0
511,25/05/2001,9.166666667,51.125,104,52,8,Wednesday,16.95637135,0
512,26/05/2001,15.83333333,38.5,115,51,10,Thursday,43.91811631,0
513,27/05/2001,20.83333333,39.625,116,54,5,Friday,59.04638257,0
514,28/05/2001,22.77777778,41.375,128,66,13,Saturday,NA,0
515,29/05/2001,23.33333333,40,128,65,6,Sunday,NA,0
516,30/05/2001,24.16666667,39.5,115,56,12,Monday,67.23980941,0
517,31/05/2001,24.44444444,39.25,146,67,14,Tuesday,140.2780585,0
518,01/06/2001,24.72222222,39.5,114,56,11,Wednesday,134.2969954,0
519,02/06/2001,17.22222222,70.125,107,46,10,Thursday,40.91020734,0
520,03/06/2001,14.72222222,45.125,101,52,3,Friday,20.28752698,0
521,04/06/2001,16.94444444,36.625,117,64,5,Saturday,46.26143618,0
522,05/06/2001,22.77777778,36.75,115,57,8,Sunday,60.33987872,0
523,06/06/2001,25.55555556,34.375,120,53,8,Monday,NA,0
524,07/06/2001,26.11111111,35.5,102,43,8,Tuesday,131.2189804,0
525,08/06/2001,17.22222222,70.125,103,48,8,Wednesday,65.40782219,0
526,09/06/2001,13.33333333,39,103,50,12,Thursday,NA,0
527,10/06/2001,13.33333333,37.125,127,59,11,Friday,22.13637173,0
528,11/06/2001,19.44444444,32.125,123,52,12,Saturday,42.12717425,0
529,12/06/2001,22.22222222,35.375,110,54,8,Sunday,42.02864545,0
530,13/06/2001,25.55555556,29.875,98,42,9,Monday,67.04463872,0
531,14/06/2001,27.77777778,35.375,129,51,10,Tuesday,84.00312653,1
532,15/06/2001,27.5,43.75,102,49,9,Wednesday,69.94980297,0
533,16/06/2001,21.66666667,42.625,112,46,7,Thursday,30.92517173,0
534,17/06/2001,20.27777778,54.125,95,53,9,Friday,37.98488026,0
535,18/06/2001,23.61111111,37,137,60,9,Saturday,46.89308766,0
536,19/06/2001,27.77777778,35.875,116,46,6,Sunday,NA,0
537,20/06/2001,31.38888889,73.875,114,70,6,Monday,81.50058901,0
538,21/06/2001,30.27777778,44.375,109,52,10,Tuesday,72.80141079,0
539,22/06/2001,28.05555556,69,122,65,6,Wednesday,75.80141079,0
540,23/06/2001,21.11111111,53.75,112,59,10,Thursday,17.77384404,0
541,24/06/2001,25.27777778,48.625,108,46,6,Friday,NA,0
542,25/06/2001,29.16666667,47.125,122,53,11,Saturday,NA,0
543,26/06/2001,17.5,51,118,60,12,Sunday,15.22476758,0
544,27/06/2001,17.77777778,39.75,105,56,8,Monday,12.60827679,0
545,28/06/2001,22.5,77.5,89,44,10,Tuesday,NA,0
546,29/06/2001,17.22222222,55.375,115,58,1,Wednesday,8.662262266,0
547,30/06/2001,16.38888889,55.375,116,61,8,Thursday,2.67250242,0
548,01/07/2001,18.88888889,54.375,116,59,10,Friday,10.59794198,0
549,02/07/2001,18.33333333,43.875,108,41,6,Saturday,19.86531444,0
550,03/07/2001,20.83333333,39.25,108,58,6,Sunday,NA,0
551,04/07/2001,22.77777778,37.25,123,49,9,Monday,42.46122969,0
552,05/07/2001,26.38888889,37.125,120,62,5,Tuesday,NA,0
553,06/07/2001,28.05555556,38.875,134,71,6,Wednesday,107.519522,0
554,07/07/2001,29.44444444,42.75,102,46,10,Thursday,107.6990753,0
555,08/07/2001,28.33333333,43.625,131,70,5,Friday,100.8775528,0
556,09/07/2001,28.05555556,40.5,105,52,4,Saturday,76.99427438,1
557,10/07/2001,24.16666667,70.875,109,60,9,Sunday,NA,0
558,11/07/2001,24.72222222,52,98,43,10,Monday,33.99621107,0
559,12/07/2001,21.94444444,64.25,108,60,4,Tuesday,6.001671326,0
560,13/07/2001,26.66666667,49.375,108,57,9,Wednesday,42.04098167,0
561,14/07/2001,30.55555556,42.75,109,48,8,Thursday,53.70925801,0
562,15/07/2001,30.27777778,45.875,99,51,4,Friday,70.07371754,0
563,16/07/2001,29.44444444,92.25,123,63,9,Saturday,45.10010643,0
564,17/07/2001,25.55555556,52.875,109,68,6,Sunday,14.03841558,0
565,18/07/2001,21.94444444,86.375,101,55,8,Monday,NA,0
566,19/07/2001,23.88888889,53.875,119,55,15,Tuesday,27.13438756,0
567,20/07/2001,23.33333333,72.125,132,65,10,Wednesday,26.71691109,0
568,21/07/2001,21.94444444,75.25,115,62,9,Thursday,24.08446824,0
569,22/07/2001,21.66666667,65.625,99,52,2,Friday,7.006193177,0
570,23/07/2001,22.22222222,58.5,106,45,9,Saturday,20.06315681,0
571,24/07/2001,24.16666667,42.375,112,45,7,Sunday,45.98555308,0
572,25/07/2001,24.16666667,74.875,115,56,7,Monday,31.01555308,0
573,26/07/2001,23.05555556,54,121,62,10,Tuesday,17.14347595,0
574,27/07/2001,24.44444444,45.875,110,55,7,Wednesday,51.00888641,0
575,28/07/2001,28.88888889,43.875,96,41,7,Thursday,60.05555308,0
576,29/07/2001,28.33333333,56.25,121,70,12,Friday,65.09502409,0
577,30/07/2001,28.05555556,80.875,110,57,3,Saturday,32.09948803,0
578,31/07/2001,26.11111111,46.75,89,43,7,Sunday,NA,0
579,01/08/2001,31.66666667,51.75,123,58,4,Monday,61.38895162,0
580,02/08/2001,31.94444444,51.5,139,71,5,Tuesday,58.92402704,0
581,03/08/2001,31.11111111,53,125,58,7,Wednesday,56.96108378,0
582,04/08/2001,30.55555556,62.375,146,69,11,Thursday,57.93033833,0
583,05/08/2001,24.72222222,54.75,152,78,10,Friday,55.90704357,0
584,06/08/2001,24.72222222,39.75,121,65,5,Saturday,NA,0
585,07/08/2001,25.55555556,34.75,130,71,10,Sunday,34.70103706,0
586,08/08/2001,28.88888889,74.375,144,65,12,Monday,58.86485571,0
587,09/08/2001,26.11111111,80,108,45,8,Tuesday,59.82090553,0
588,10/08/2001,24.72222222,86.75,110,48,9,Wednesday,27.70153681,0
589,11/08/2001,27.77777778,69.125,114,54,6,Thursday,NA,0
590,12/08/2001,28.61111111,61.375,95,45,9,Friday,57.68926422,0
591,13/08/2001,28.61111111,80.75,102,51,6,Saturday,66.11118526,0
592,14/08/2001,28.33333333,70.5,113,62,5,Sunday,NA,0
593,15/08/2001,28.88888889,69.375,132,69,7,Monday,23.78054536,0
594,16/08/2001,30,58.625,106,42,10,Tuesday,60.81318124,0
595,17/08/2001,31.11111111,45.375,141,83,8,Wednesday,60.92337628,0
596,18/08/2001,26.94444444,83.5,168,94,10,Thursday,54.8455059,0
597,19/08/2001,21.94444444,74.5,125,67,7,Friday,24.27252106,0
598,20/08/2001,22.77777778,71,100,55,6,Saturday,23.19372654,0
599,21/08/2001,21.38888889,57,85,37,6,Sunday,NA,0
600,22/08/2001,21.11111111,65.75,92,41,8,Monday,31.15434212,0
601,23/08/2001,23.88888889,52.75,117,54,9,Tuesday,39.11669398,0
602,24/08/2001,21.66666667,54.875,124,62,12,Wednesday,81.07568679,0
603,25/08/2001,20.83333333,38.375,103,52,4,Thursday,46.1647226,0
604,26/08/2001,18.88888889,42.625,112,56,9,Friday,33.08187042,0
605,27/08/2001,18.33333333,95.875,98,50,5,Saturday,NA,0
606,28/08/2001,17.77777778,46.75,79,40,5,Sunday,81.15157802,0
607,29/08/2001,15.55555556,62.25,114,64,11,Monday,21.13499145,0
608,30/08/2001,17.22222222,50.625,95,41,9,Tuesday,29.03896257,0
609,31/08/2001,21.38888889,39.75,112,56,7,Wednesday,43.40531503,0
610,01/09/2001,22.22222222,49.75,121,50,10,Thursday,39.99586886,0
611,02/09/2001,22.77777778,54.75,120,54,6,Friday,56.90409811,0
612,03/09/2001,22.22222222,55.375,105,41,8,Saturday,29.93725488,0
613,04/09/2001,17.22222222,72.875,108,41,9,Sunday,19.75702746,0
614,05/09/2001,12.22222222,57.125,106,51,8,Monday,NA,0
615,06/09/2001,12.77777778,51.375,119,64,13,Tuesday,25.0606165,0
616,07/09/2001,15.83333333,33,120,58,7,Wednesday,25.25861216,1
617,08/09/2001,21.11111111,42.125,117,57,5,Thursday,45.69911223,0
618,09/09/2001,18.88888889,35.375,112,47,10,Friday,57.6436997,0
619,10/09/2001,19.72222222,32.375,129,60,15,Saturday,68.74839745,0
620,11/09/2001,21.66666667,57.75,123,62,15,Sunday,NA,0
621,12/09/2001,24.16666667,65.375,133,62,7,Monday,26.95238184,0
622,13/09/2001,17.22222222,59,102,40,5,Tuesday,49.6689429,0
623,14/09/2001,18.88888889,57.125,99,44,6,Wednesday,49.64518975,0
624,15/09/2001,18.05555556,59.5,104,49,6,Thursday,29.72141732,0
625,16/09/2001,18.61111111,72.25,117,49,9,Friday,46.71096725,0
626,17/09/2001,25.55555556,53.5,103,39,6,Saturday,NA,0
627,18/09/2001,24.72222222,76.125,121,47,7,Sunday,35.75146217,0
628,19/09/2001,19.44444444,70.125,103,59,6,Monday,17.6666003,0
629,20/09/2001,15.55555556,66.125,128,56,10,Tuesday,25.67353461,0
630,21/09/2001,14.72222222,69,101,48,9,Wednesday,NA,0
631,22/09/2001,21.11111111,73.625,128,60,7,Thursday,NA,0
632,23/09/2001,15.55555556,55.125,107,56,11,Friday,NA,0
633,24/09/2001,13.61111111,59.5,95,48,0,Saturday,42.26828389,0
634,25/09/2001,16.38888889,59.75,120,63,7,Sunday,NA,0
635,26/09/2001,18.05555556,40.25,107,54,7,Monday,NA,0
636,27/09/2001,21.66666667,67.625,107,50,8,Tuesday,NA,0
637,28/09/2001,16.38888889,68.25,130,60,9,Wednesday,NA,0
638,29/09/2001,19.72222222,66.875,85,42,4,Thursday,NA,0
639,30/09/2001,20.27777778,71.25,138,53,9,Friday,46.11622426,0
640,01/10/2001,16.66666667,83.875,109,42,7,Saturday,4.209824786,0
641,02/10/2001,13.61111111,73.25,108,48,9,Sunday,14.19838732,0
642,03/10/2001,11.94444444,57.875,129,54,9,Monday,NA,0
643,04/10/2001,6.111111111,57.875,122,60,9,Tuesday,25.24198501,0
644,05/10/2001,6.111111111,67.75,97,49,4,Wednesday,22.27341884,0
645,06/10/2001,6.388888889,64.25,117,58,7,Thursday,29.68518108,0
646,07/10/2001,8.611111111,53.75,124,57,7,Friday,NA,0
647,08/10/2001,11.11111111,60.375,110,51,14,Saturday,48.11624972,0
648,09/10/2001,12.5,73.125,107,54,7,Sunday,NA,0
649,10/10/2001,14.44444444,46.625,118,57,6,Monday,31.1895563,0
650,11/10/2001,5.833333333,54,108,56,11,Tuesday,40.14398434,0
651,12/10/2001,3.888888889,60.75,112,49,15,Wednesday,22.37800061,1
652,13/10/2001,4.166666667,39.625,108,55,5,Thursday,NA,0
653,14/10/2001,14.44444444,44.875,106,53,11,Friday,51.1000105,0
654,15/10/2001,19.16666667,63.125,139,67,12,Saturday,43.05708982,0
655,16/10/2001,16.94444444,66,120,60,11,Sunday,35.16425086,0
656,17/10/2001,11.66666667,93.75,121,53,9,Monday,NA,0
657,18/10/2001,9.722222222,67.875,121,65,9,Tuesday,18.16678944,0
658,19/10/2001,6.388888889,72.625,118,54,12,Wednesday,20.30744939,0
659,20/10/2001,5.555555556,72.5,123,63,6,Thursday,16.24807439,0
660,21/10/2001,8.055555556,80,101,55,5,Friday,23.23224185,0
661,22/10/2001,5.555555556,73.5,94,49,5,Saturday,24.39976746,0
662,23/10/2001,6.388888889,70.75,115,59,7,Sunday,22.34039246,0
663,24/10/2001,0.833333333,82.5,115,53,4,Monday,21.86126415,0
664,25/10/2001,1.666666667,62.125,138,68,11,Tuesday,26.20191094,0
665,26/10/2001,2.5,70,132,72,9,Wednesday,26.1151814,0
666,27/10/2001,7.222222222,80.375,131,71,3,Thursday,NA,0
667,28/10/2001,2.777777778,59.125,129,61,10,Friday,31.18859344,0
668,29/10/2001,0.833333333,45.5,114,56,12,Saturday,20.20311223,0
669,30/10/2001,0.555555556,73.375,120,63,8,Sunday,20.02560624,0
670,31/10/2001,3.888888889,46.25,116,61,7,Monday,28.19647072,0
671,01/11/2001,4.444444444,58.25,139,74,9,Tuesday,27.28154535,0
672,02/11/2001,6.388888889,75.375,125,52,19,Wednesday,20.27036406,1
673,03/11/2001,10.27777778,83.25,132,62,12,Thursday,26.37871895,0
674,04/11/2001,11.38888889,94.25,133,57,6,Friday,20.41208813,0
675,05/11/2001,5.277777778,93.625,125,66,7,Saturday,10.0607522,0
676,06/11/2001,0.833333333,82.125,105,46,8,Sunday,NA,0
677,07/11/2001,3.888888889,85.375,114,63,8,Monday,5.81201424,0
678,08/11/2001,5.555555556,83.625,108,48,7,Tuesday,33.87148951,0
679,09/11/2001,6.388888889,98.5,111,53,11,Wednesday,18.79793513,0
680,10/11/2001,5.833333333,74.5,93,36,13,Thursday,8.85885394,0
681,11/11/2001,4.166666667,74.5,108,57,2,Friday,17.89795062,0
682,12/11/2001,5.277777778,95.5,120,60,10,Saturday,8.953125974,0
683,13/11/2001,7.222222222,73.625,124,61,10,Sunday,5.934856742,0
684,14/11/2001,8.611111111,62.375,118,54,6,Monday,NA,0
685,15/11/2001,13.33333333,92.25,132,61,12,Tuesday,NA,1
686,16/11/2001,8.888888889,67.625,127,55,10,Wednesday,17.08293095,0
687,17/11/2001,3.611111111,68.125,108,50,6,Thursday,18.99694505,0
688,18/11/2001,6.388888889,49.625,134,56,12,Friday,2.877525548,0
689,19/11/2001,6.666666667,88.5,117,63,8,Saturday,7.953002934,0
690,20/11/2001,2.5,78.125,115,60,7,Sunday,14.94330545,0
691,21/11/2001,0.555555556,67.875,109,41,12,Monday,14.95371899,0
692,22/11/2001,1.388888889,82.375,112,58,10,Tuesday,24.86202014,0
693,23/11/2001,5.277777778,73.25,125,59,6,Wednesday,32.0674797,0
694,24/11/2001,8.055555556,57.375,122,61,9,Thursday,15.77137336,0
695,25/11/2001,9.444444444,72.5,146,72,11,Friday,21.80570207,0
696,26/11/2001,12.22222222,92.25,112,55,7,Saturday,6.739353807,0
697,27/11/2001,2.777777778,71.25,106,51,8,Sunday,2.71025124,0
698,28/11/2001,-2.222222222,81.5,105,59,4,Monday,-0.28974876,0
699,29/11/2001,0.833333333,67.5,100,56,5,Tuesday,21.54288836,0
700,30/11/2001,-0.833333333,80.5,113,54,12,Wednesday,16.28700602,0
701,01/12/2001,-4.722222222,80.625,109,59,12,Thursday,21.71005289,0
702,02/12/2001,1.111111111,71.125,128,59,5,Friday,23.73378606,0
703,03/12/2001,6.111111111,63,116,59,4,Saturday,NA,0
704,04/12/2001,0.277777778,63.5,97,44,8,Sunday,17.8751375,0
705,05/12/2001,3.611111111,76.625,115,60,11,Monday,35.30442134,0
706,06/12/2001,5.555555556,69,109,49,6,Tuesday,34.83399577,0
707,07/12/2001,1.666666667,60.875,122,63,5,Wednesday,25.02100364,0
708,08/12/2001,-2.777777778,53.5,121,54,11,Thursday,35.12737278,0
709,09/12/2001,-5.833333333,63.25,98,47,12,Friday,32.25546089,0
